股票代码,stock_short,company_name,regno_or_creditcode,type,更新时间
603889,新澳股份,浙江新澳纺织股份有限公司,330483000009483 ,浙江,
603898,好莱客,广州好莱客创意家居股份有限公司,440126000163331 ,广东,
603899,晨光文具,上海晨光文具股份有限公司,91310000677833266F,上海,
603901,永创智能,杭州永创智能设备股份有限公司,330106000039238 ,浙江,
603909,合诚股份,合诚工程咨询股份有限公司,350200100007638 ,福建,
603918,金桥信息,上海金桥信息股份有限公司,91310000132231361P,上海,
603919,金徽酒,金徽酒股份有限公司,91621200695632863J,甘肃,
603936,博敏电子,博敏电子股份有限公司,914414007730567940,广东,
603939,益丰药房,益丰大药房连锁股份有限公司,9143070067558223X2,湖南,
603958,哈森股份,哈森商贸（中国）股份有限公司,310115400202982 ,江苏,
603959,百利科技,湖南百利工程科技股份有限公司,430600000009729 ,湖南,
603968,醋化股份,南通醋酸化工股份有限公司,913206001382935126,江苏,
603969,银龙股份,天津银龙预应力材料股份有限公司,91120000700440939D,天津,
603979,金诚信,金诚信矿业管理股份有限公司,911100006699022334,北京,
603986,兆易创新,北京兆易创新科技股份有限公司,110108008137898 ,北京,
603988,中电电机,中电电机股份有限公司,9132020074818820X3,江苏,
603989,艾华集团,湖南艾华集团股份有限公司,91430900616681350F,湖南,
603993,洛阳钼业,洛阳栾川钼业集团股份有限公司,410000400000713 ,河南,
603996,中新科技,中新科技集团股份有限公司,91330000661749430N,浙江,
603997,继峰股份,宁波继峰汽车零部件股份有限公司,913302007503809970,浙江,
603998,方盛制药,湖南方盛制药股份有限公司,430000000017049 ,湖南,
603999,读者传媒,读者出版传媒股份有限公司,9162000069563405XC,甘肃,
900929,锦旅B股,上海锦江国际旅游股份有限公司,91310000132207505D,上海,
900935,阳晨B股,上海阳晨投资股份有限公司,310000400119570 ,上海,
900939,汇丽B,上海汇丽建材股份有限公司,91310000607354788F,上海,
900948,伊泰B股,内蒙古伊泰煤炭股份有限公司,911506006264024904,内蒙古,
900951,大化B股,大化集团大连化工股份有限公司,912102002418324736,辽宁,
900953,凯马B,恒天凯马股份有限公司,310000400196548 ,上海,
900956,东贝B股,黄石东贝电器股份有限公司,91420000710920880L,湖北,
900957,凌云B股,上海凌云实业发展股份有限公司,91310000631343827X,上海,
400002,长白5,长白计算机股份有限公司,91210100117748274W,辽宁,
400005,海国实5,海国投实业股份有限公司,914600002840624803,海南,
400006,京中兴5,北京理工中兴科技股份有限公司,110000004829965 ,北京,
400007,华凯1,海南华凯实业股份有限公司,460000000160827 ,海南,
400008,水仙A5,上海水仙电器股份有限公司,91310000607275836X,上海,
400009,广建1,广东湘农绿色农业股份有限公司,440200000040893 ,广东,
400010,鹫峰5,北京鹫峰科技开发股份有限公司,911101161026135539,北京,
400011,中浩A5,深圳中浩（集团）股份有限公司,91440300192171663A,深圳,
400012,粤金曼5,广东金曼集团股份有限公司,440000000068038 ,广东,
400013,港岳1,山东港岳航电集团股份有限公司,370000018084074 ,山东,
400016,金田A5,金田实业（集团）股份有限公司,440301103447240 ,广东,
400017,国嘉5,上海国嘉实业股份有限公司,91310000MA1FL39Y0E,上海,
400018,银化1,四川银山化工（集团）股份有限公司,511000000011188 ,四川,
400019,九州1,福建九州集团股份有限公司,913502001550039191,福建,
400020,五环1,长春北方五环实业股份有限公司,912201012438493670,吉林,
400021,鞍一工5,鞍山第一工程机械股份有限公司,91210300118899736C,辽宁,
400022,海洋3,厦门海洋实业（集团）股份有限公司,913502001550054208,福建,
400023,南洋5,南洋航运集团股份有限公司,460000000201151 ,海南,
400025,宏业3,汕头宏业（集团）股份有限公司,440500000104015 ,广东,
400026,中侨5,深圳市中侨发展股份有限公司,440301104062978 ,深圳,
400027,生态5,湖北洪湖生态农业股份有限公司,421000000090130 ,湖北,
400028,鑫光5,珠海鑫光集团股份有限公司,9144040019252393X0,广东,
400029,汇集5,广州汇集实业股份有限公司,440101000156358 ,广东,
400030,北科1,大连北大科技（集团）股份有限公司,210200000345725 ,辽宁,
400031,鞍合成3,鞍山合成（集团）股份有限公司,91210300118900151Q,辽宁,
400032,石化A1,深圳石化工业集团股份有限公司,440000000066851 ,深圳,
400033,斯达1,长春高斯达生物科技集团股份有限公司,220000000095193,吉林,
400035,比特1,比特科技控股股份有限公司,3100001007068 ,北京,
400036,天创5,沈阳天创信息科技股份有限公司,91210100243490315D,辽宁,
400037,达尔曼1,西安达尔曼实业股份有限公司,6101001400213 ,陕西,
400038,汇绿5,汇绿生态科技集团股份有限公司,91420100177840339L,湖北,
400039,华圣5,广东华圣科技投资股份有限公司,914403002142654188,广东,
400040,中川3,中国四川国际合作股份有限公司,510000000069041 ,四川,
400041,数码3,陕西煤航数码测绘（集团）股份有限公司,610000100295532 ,陕西,
400042,信联1,浙江信联股份有限公司,3300001000594 ,浙江,
400043,长兴1,大连长兴实业股份有限公司,912102006049197986,辽宁,
400044,哈慈3,哈慈股份有限公司,91230700127587742U,黑龙江,
400045,猴王1,猴王股份有限公司,420500000070968 ,湖北,
400046,大菲5,沈阳菲菲澳家现代农业股份有限公司,912101002418282713,辽宁,
400048,龙科1,黑龙江省科利华网络股份有限公司,230000100004872 ,黑龙江,
400049,花雕1,福建闽越花雕股份有限公司,91350000158142789F,福建,
400050,龙涤3,黑龙江龙涤股份有限公司,91230000126977562T,黑龙江,
400051,精密3,陕西精密合金股份有限公司,91610000220535795K,陕西,
400052,龙昌1,中油龙昌股份有限公司,310000000084067 ,上海,
400053,佳纸3,佳木斯金地造纸股份有限公司,91230800129768168W,黑龙江,
400054,托普1,四川托普软件投资股份有限公司,91510300203957988N,四川,
400055,国瓷5,湖南国光瓷业集团股份有限公司,91430200183801256J,湖南,
400056,金荔1,衡阳市金荔科技农业股份有限公司,430000000126158 ,湖南,
400057,联谊3,大庆联谊石化股份有限公司,91230600128246835W,黑龙江,
400059,创智5,创智信息科技股份有限公司,91440300183804350L,广东,
400060,高能5,江苏高能时代在线股份有限公司,320000000009392 ,江苏,
400061,长油5,中国长江航运集团南京油运股份有限公司,320192000000285 ,江苏,
400062,二重5,二重集团（德阳）重型装备股份有限公司,91510600735892505H,四川,
400064,国恒3,天津国恒铁路控股股份有限公司,120000000003979 ,天津,
420047,大洋B1,深圳大洋海运股份有限公司,91440300192412404C,广东,
420058,深本实B1,深圳本鲁克斯实业股份有限公司,91440300618853267E,广东,
420063,武锅B5,武汉锅炉股份有限公司,914200002717564326,湖北,
430002,中科软,中科软科技股份有限公司,91110108101966816T,北京,
430003,北京时代,北京时代科技股份有限公司,91110108700243927B,北京,
430004,绿创环保,北京绿创环保设备股份有限公司,9111011470000060X8,北京,
430005,原子高科,原子高科股份有限公司,91110108726341461X,北京,
430009,华环电子,北京华环电子股份有限公司,9111010860000278XK,北京,
430010,现代农装,现代农装科技股份有限公司,91110114726362764L,北京,
430011,指南针,北京指南针科技发展股份有限公司,911101087263410239,北京,
430014,恒业世纪,北京恒业世纪科技股份有限公司,110000005133092 ,北京,
430015,盖特佳,北京盖特佳信息科技股份有限公司,110000003590194 ,北京,
430016,胜龙科技,北京胜龙科技股份有限公司,91110108633793143L,北京,
430017,星昊医药,北京星昊医药股份有限公司,91110302722616050J,北京,
430019,新松佳和,北京新松佳和电子系统股份有限公司,110108006195170 ,北京,
430020,建工华创,北京建工华创科技发展股份有限公司,91110114634323063C,北京,
430021,海鑫科金,北京海鑫科金高科技股份有限公司,91110106633709925Y,北京,
430022,五岳鑫,北京五岳鑫信息技术股份有限公司,911101087239697048,北京,
430024,金和网络,北京金和网络股份有限公司,110108001679884 ,北京,
430025,石晶光电,北京石晶光电科技股份有限公司,91110108754181864H,北京,
430027,北科光大,北京北科光大信息技术股份有限公司,91110108741563353M,北京,
430028,京鹏科技,北京京鹏环球科技股份有限公司,911101087552751684,北京,
430029,金泰得,北京金泰得生物科技股份有限公司,91110108744731332J,北京,
430031,林克曼,北京林克曼数控技术股份有限公司,9111010873348150X5,北京,
430032,凯英信业,北京凯英信业科技股份有限公司,911101087003140783,北京,
430033,彩讯科技,北京彩讯科技股份有限公司,911101087187822595,北京,
430034,大地股份,北京九州大地生物技术集团股份有限公司,911101087187892157,北京,
430035,中兴通融,北京中兴通融资产管理股份有限公司,110000006390084,北京,
430036,鼎普科技,北京鼎普科技股份有限公司,911101087488190327,北京,
430037,联飞翔,北京联飞翔科技股份有限公司,91110101101229584A,北京,
430038,信维科技,北京信维科技股份有限公司,91110108740065328D,北京,
430039,华高世纪,北京华高世纪科技股份有限公司,911101057003110883,北京,
430041,中机非晶,北京中机联供非晶科技股份有限公司,911101067786368864,北京,
430042,科瑞讯,北京市科瑞讯科技发展股份有限公司,91110102101397764C,北京,
430044,东宝亿通,北京东宝亿通科技股份有限公司,110109001283434 ,北京,
430046,圣博润,北京圣博润高新技术股份有限公司,91110108721479568X,北京,
430047,诺思兰德,北京诺思兰德生物技术股份有限公司,911101087635404863,北京,
430048,建设数字,北京建设数字科技股份有限公司,911101081020260336,北京,
430051,九恒星,北京九恒星科技股份有限公司,9111010871874579XA,北京,
430052,斯福泰克,北京斯福泰克科技股份有限公司,91110105769909133R,北京,
430053,国学时代,北京国学时代文化传播股份有限公司,91110108738205133R,北京,
430054,超毅网络,北京超毅世纪网络技术股份有限公司,91110108736492730B,北京,
430055,达通数据,中电达通数据技术股份有限公司,110108008139797 ,北京,
430056,中航新材,中航百慕新材料技术工程股份有限公司,110108004446424 ,北京,
430057,清畅电力,北京清畅电力技术股份有限公司,91110108780955384Y,北京,
430058,意诚信通,北京意诚信通智能卡股份有限公司,9111010874474650XA,北京,
430059,中海纪元,北京中海纪元数字技术发展股份有限公司,9111010874672948XF,北京,
430060,永邦科技,北京北方永邦科技股份有限公司,911101087415624068,北京,
430061,富机达能,北京富机达能电气产品股份有限公司,110302000418080 ,北京,
430062,中科国信,北京中科国信科技股份有限公司,91110108780217285R,北京,
430063,工控网,工控网（北京）信息技术股份有限公司,110108003357570 ,北京,
430064,金山顶尖,北京金山顶尖科技股份有限公司,91110108633702424R,北京,
430065,中海阳,中海阳能源集团股份有限公司,91110000777683170P,北京,
430066,南北天地,北京南北天地科技股份有限公司,110108001337727 ,北京,
430067,维信通,北京维信通科技股份有限公司,91110108771590168J,北京,
430068,纬纶环保,北京纬纶华业环保科技股份有限公司,91110108802070297Y,北京,
430069,天助畅运,北京天助畅运医疗技术股份有限公司,110105004974088,北京,
430070,赛亿智能,北京赛亿智能技术股份有限公司,911101087861789507,北京,
